0.000000	38.480000
0.005095	42.646000
0.010189	44.648000
0.015284	45.973000
0.020379	46.911000
0.025473	47.513000
0.030568	47.943000
0.035663	48.268000
0.040758	48.525000
0.045852	48.735000
0.050947	48.909000
0.056042	49.055000
0.061136	49.179000
0.066231	49.285000
0.071326	49.376000
0.076420	49.454000
0.081515	49.522000
0.086610	49.581000
0.091705	49.633000
0.096799	49.679000
0.101894	49.706000
0.106989	49.676000
0.112083	49.590000
0.117178	49.447000
0.122273	49.256000
0.127367	49.065000
0.132462	48.879000
0.137557	48.697000
0.142652	48.518000
0.147746	48.343000
0.152841	48.172000
0.157936	48.005000
0.163030	47.840000
0.168125	47.680000
0.173220	47.523000
0.178314	47.371000
0.183409	47.223000
0.188504	47.079000
0.193598	46.938000
0.198693	46.801000
0.203788	46.668000
0.208883	46.540000
0.213977	46.416000
0.219072	46.297000
0.224167	46.184000
0.229261	46.076000
0.234356	45.974000
0.239451	45.876000
0.244545	45.784000
0.249640	45.695000
0.254735	45.611000
0.259830	45.531000
0.264924	45.456000
0.270019	45.385000
0.275114	45.319000
0.280208	45.257000
0.285303	45.199000
0.290398	45.145000
0.295492	45.094000
0.300587	45.047000
0.305682	45.004000
0.310777	44.963000
0.315871	44.925000
0.320966	44.889000
0.326061	44.856000
0.331155	44.825000
0.336250	44.798000
0.341345	44.771000
0.346439	44.747000
0.351534	44.724000
0.356629	44.703000
0.361723	44.684000
0.366818	44.666000
0.371913	44.650000
0.377008	44.634000
0.382102	44.621000
0.387197	44.607000
0.392292	44.594000
0.397386	44.582000
0.402481	44.571000
0.407576	44.562000
0.412670	44.555000
0.417765	44.548000
0.422860	44.540000
0.427955	44.531000
0.433049	44.525000
0.438144	44.519000
0.443239	44.514000
0.448333	44.510000
0.453428	44.506000
0.458523	44.502000
0.463617	44.497000
0.468712	44.492000
0.473807	44.487000
0.478901	44.483000
0.483996	44.478000
0.489091	44.474000
0.494186	44.470000
0.499280	44.466000
0.504375	44.463000
0.509470	44.461000
0.514564	44.458000
0.519659	44.456000
0.524754	44.453000
0.529848	44.451000
0.534943	44.448000
0.540038	44.446000
0.545133	44.444000
0.550227	44.443000
0.555322	44.442000
0.560417	44.440000
0.565511	44.437000
0.570606	44.435000
0.575701	44.431000
0.580795	44.429000
0.585890	44.428000
0.590985	44.426000
0.596080	44.425000
0.601174	44.423000
0.606269	44.421000
0.611364	44.419000
0.616458	44.418000
0.621553	44.416000
0.626648	44.413000
0.631742	44.411000
0.636837	44.409000
0.641932	44.407000
0.647026	44.406000
0.652121	44.405000
0.657216	44.404000
0.662311	44.403000
0.667405	44.401000
0.672500	44.398000
0.677595	44.396000
0.682689	44.395000
0.687784	44.393000
0.692879	44.391000
0.697973	44.389000
0.703068	44.386000
0.708163	44.384000
0.713258	44.382000
0.718352	44.379000
0.723447	44.377000
0.728542	44.375000
0.733636	44.373000
0.738731	44.371000
0.743826	44.369000
0.748920	44.367000
0.754015	44.364000
0.759110	44.362000
0.764205	44.360000
0.769299	44.359000
0.774394	44.357000
0.779489	44.355000
0.784583	44.353000
0.789678	44.351000
0.794773	44.349000
0.799867	44.347000
0.804962	44.346000
0.810057	44.343000
0.815151	44.342000
0.820246	44.341000
0.825341	44.339000
0.830436	44.337000
0.835530	44.335000
0.840625	44.333000
0.845720	44.333000
0.850814	44.332000
0.855909	44.330000
0.861004	44.328000
0.866098	44.325000
0.871193	44.323000
0.876288	44.321000
0.881383	44.319000
0.886477	44.317000
0.891572	44.316000
0.896667	44.315000
0.901761	44.314000
0.906856	44.313000
0.911951	44.312000
0.917045	44.311000
0.922140	44.309000
0.927235	44.308000
0.932330	44.307000
0.937424	44.306000
0.942519	44.305000
0.947614	44.303000
0.952708	44.301000
0.957803	44.299000
0.962898	44.297000
0.967992	44.296000
0.973087	44.294000
0.978182	44.293000
0.983276	44.292000
0.988371	44.291000
0.993466	44.290000
0.998561	44.288000
1.003655	44.287000
1.008750	44.284000
1.013845	44.282000
1.018939	44.280000
1.024034	44.277000
1.029129	44.275000
1.034223	44.272000
1.039318	44.269000
1.044413	44.266000
1.049508	44.264000
1.054602	44.262000
1.059697	44.261000
1.064792	44.260000
1.069886	44.258000
1.074981	44.258000
1.080076	44.256000
1.085170	44.255000
1.090265	44.253000
1.095360	44.252000
1.100455	44.251000
1.105549	44.250000
1.110644	44.248000
1.115739	44.247000
1.120833	44.245000
1.125928	44.243000
1.131023	44.243000
1.136117	44.242000
1.141212	44.240000
1.146307	44.239000
1.151401	44.238000
1.156496	44.236000
1.161591	44.234000
1.166686	44.233000
1.171780	44.231000
1.176875	44.228000
1.181970	44.226000
1.187064	44.224000
1.192159	44.222000
1.197254	44.221000
1.202348	44.219000
1.207443	44.218000
1.212538	44.217000
1.217633	44.215000
1.222727	44.213000
1.227822	44.211000
1.232917	44.209000
1.238011	44.207000
1.243106	44.204000
1.248201	44.201000
1.253295	44.198000
1.258390	44.197000
1.263485	44.196000
1.268580	44.194000
1.273674	44.192000
1.278769	44.189000
1.283864	44.187000
1.288958	44.185000
1.294053	44.183000
1.299148	44.181000
1.304242	44.178000
1.309337	44.176000
1.314432	44.174000
1.319526	44.173000
1.324621	44.171000
1.329716	44.169000
1.334811	44.167000
1.339905	44.166000
1.345000	44.165000
1.350095	44.164000
1.355189	44.161000
1.360284	44.158000
1.365379	44.156000
1.370473	44.153000
1.375568	44.151000
1.380663	44.149000
1.385758	44.146000
1.390852	44.144000
1.395947	44.143000
1.401042	44.141000
1.406136	44.139000
1.411231	44.138000
1.416326	44.137000
1.421420	44.136000
1.426515	44.134000
1.431610	44.133000
1.436704	44.131000
1.441799	44.129000
1.446894	44.127000
1.451989	44.124000
1.457083	44.122000
1.462178	44.121000
1.467273	44.120000
1.472367	44.118000
1.477462	44.117000
1.482557	44.116000
1.487651	44.115000
1.492746	44.115000
1.497841	44.115000
1.502936	44.114000
1.508030	44.112000
1.513125	44.110000
1.518220	44.108000
1.523314	44.106000
1.528409	44.104000
1.533504	44.102000
1.538598	44.100000
1.543693	44.098000
1.548788	44.095000
1.553883	44.093000
1.558977	44.091000
1.564072	44.089000
1.569167	44.087000
1.574261	44.086000
1.579356	44.084000
1.584451	44.082000
1.589545	44.080000
1.594640	44.079000
1.599735	44.078000
1.604829	44.076000
1.609924	44.074000
1.615019	44.072000
1.620114	44.070000
1.625208	44.069000
1.630303	44.068000
1.635398	44.067000
1.640492	44.066000
1.645587	44.064000
1.650682	44.062000
1.655776	44.060000
1.660871	44.058000
1.665966	44.058000
1.671061	44.057000
1.676155	44.057000
1.681250	44.055000
1.686345	44.053000
1.691439	44.051000
1.696534	44.049000
1.701629	44.047000
1.706723	44.046000
1.711818	44.044000
1.716913	44.042000
1.722008	44.040000
1.727102	44.037000
1.732197	44.036000
1.737292	44.033000
1.742386	44.030000
