0.000000	46.694000
0.000511	45.517000
0.001021	51.753000
0.001532	56.586000
0.002043	58.013000
0.002553	58.357000
0.003064	58.388000
0.003575	58.414000
0.004085	58.410000
0.004596	58.404000
0.005107	58.402000
0.005617	58.426000
0.006128	58.475000
0.006638	58.516000
0.007149	58.526000
0.007660	58.545000
0.008170	58.561000
0.008681	58.566000
0.009192	58.570000
0.009702	58.579000
0.010213	58.563000
0.010724	58.581000
0.011234	58.586000
0.011745	57.977000
0.012256	57.111000
0.012766	55.303000
0.013277	54.775000
0.013788	54.594000
0.014298	54.510000
0.014809	54.455000
0.015320	54.467000
0.015830	54.506000
0.016341	54.543000
0.016851	54.504000
0.017362	54.514000
0.017873	54.483000
0.018383	54.484000
0.018894	54.444000
0.019405	54.432000
0.019915	54.431000
0.020426	54.503000
0.020937	54.490000
0.021447	54.473000
0.021958	54.436000
0.022469	54.453000
0.022979	54.443000
0.023490	54.473000
0.024001	54.488000
0.024511	54.508000
0.025022	54.499000
0.025533	54.484000
0.026043	54.444000
0.026554	54.464000
0.027064	54.483000
0.027575	54.483000
0.028086	54.477000
0.028596	54.504000
0.029107	54.481000
0.029618	54.512000
0.030128	54.545000
0.030639	54.536000
0.031150	54.488000
0.031660	54.483000
0.032171	54.476000
0.032682	54.555000
0.033192	54.522000
0.033703	54.443000
0.034214	54.401000
0.034724	54.489000
0.035235	54.490000
0.035746	54.473000
0.036256	54.463000
0.036767	54.450000
0.037277	54.468000
0.037788	54.489000
0.038299	54.430000
0.038809	54.475000
0.039320	54.441000
0.039831	54.453000
0.040341	54.478000
0.040852	54.492000
0.041363	54.436000
0.041873	54.452000
0.042384	54.438000
0.042895	54.486000
0.043405	54.463000
0.043916	54.426000
0.044427	54.459000
0.044937	54.504000
0.045448	54.426000
0.045959	54.472000
0.046469	54.482000
0.046980	54.525000
0.047490	54.455000
0.048001	54.464000
0.048512	54.476000
0.049022	54.495000
0.049533	54.513000
0.050044	54.483000
0.050554	54.432000
0.051065	54.459000
0.051576	54.460000
0.052086	54.487000
0.052597	54.465000
0.053108	54.465000
0.053618	54.434000
0.054129	54.422000
0.054640	54.409000
0.055150	54.476000
